ID,Slug,Name,Sector,Subsector,Province,Location,Stage,CapexCAD,CapexStatus,Buildability,BuildabilityCoverage,Confidence
c8a8aec3-89db-5989-baba-093d743887a5,grid-scale-battery-storage,Grid-Scale Battery Storage,Clean Energy & Grid,Energy Storage,YT,Whitehorse,CONSTRUCTION,35000000,REPORTED,95.0,15.0,REPORTED
c9b2997b-2628-56be-9ba4-c0328ec6f993,isle-pierre-wind-farm,Isle Pierre Wind Farm,Clean Energy & Grid,Wind,BC,Prince George,ANNOUNCED,400000000,REPORTED,20.0,15.0,REPORTED
c9fda22a-1239-5e5a-970a-ed89a70f0499,kindersley-lithium-project,Kindersley Lithium Project,Mining & Metals,Mining & mineral development,SK,30 km north of Kindersley,ANNOUNCED,447320000,REPORTED,20.0,15.0,REPORTED
ca5d98c2-4211-59c9-8fc4-77761cb940cd,tenas-coal-project,Tenas Coal Project,Mining & Metals,Mining & mineral development,BC,Smithers,ANNOUNCED,82000000,REPORTED,20.0,15.0,REPORTED
ca8620af-e34b-55bd-9340-8be451cc1606,renovation-de-groupes-a-la-centrale-electrique-beauharnois,Rénovation de groupes à la centrale électrique Beauharnois,Clean Energy & Grid,Hydro,QC,Beauharnois,CONSTRUCTION,1600000000,REPORTED,95.0,15.0,REPORTED
ccb11158-de58-5128-b94a-aa1815156929,lewis,Lewis,Energy & Fuels,Energy infrastructure,AB,Regional Municipality of Wood Buffalo,ANNOUNCED,6200000000,REPORTED,20.0,15.0,REPORTED
ccbb3e4f-88bd-50f2-a1a5-5131cfd4d465,kruger-kamloops-pulp-mill-upgrade,Kruger Kamloops Pulp Mill Upgrade,Forestry & Bioeconomy,Forest products,BC,Kamloops,ANNOUNCED,32000000,REPORTED,20.0,15.0,REPORTED
cd32fdeb-94d8-5ebb-9774-d76a5d2e0632,siwash-elk-gold-mine,Siwash/Elk Gold Mine,Mining & Metals,Mining & mineral development,BC,Merritt,ANNOUNCED,100000000,REPORTED,20.0,15.0,REPORTED
cdd68b4f-6d7f-5c18-befb-b29eb1639f0c,anahim-lake-solar-project,Anahim Lake Solar Project,Clean Energy & Grid,Solar,BC,Anahim Lake,CONSTRUCTION,30000000,REPORTED,95.0,15.0,REPORTED
cec7fbd5-a5a6-5d78-9e2c-b5afbc41605f,cedar-lng,Cedar LNG,Energy & Fuels,Energy infrastructure,BC,Kitimat,ANNOUNCED,4000000000,REPORTED,20.0,15.0,REPORTED
cf618917-7016-5c63-8236-42bbe6cb27a7,mactung-tungsten,MacTung (tungsten),Mining & Metals,Mining & mineral development,YT,390 km northeast of Whitehorse,ANNOUNCED,402000000,REPORTED,20.0,15.0,REPORTED
d0838a97-4152-5462-8798-acb18307cfe2,amelioration-de-la-competitivite-de-l-usine,Amélioration de la compétitivité de l'usine,Forestry & Bioeconomy,Forest products,QC,Windsor,CONSTRUCTION,56400000,REPORTED,95.0,15.0,REPORTED
d0cff623-f3d1-5e95-a55e-b84a102227fd,pakeagama-lake,Pakeagama Lake,Mining & Metals,Mining & mineral development,ON,180 km NNE of Red Lake,ANNOUNCED,943000000,REPORTED,20.0,15.0,REPORTED
d1475d41-a57f-502c-98e4-e6ca7fe2397a,ekati-misery-deep,Ekati (Misery Deep),Mining & Metals,Mining & mineral development,NT,Ekati Mine,ANNOUNCED,126720000,REPORTED,20.0,15.0,REPORTED
d2277504-deb2-58e5-a496-6f08ac259356,georgia-lake,Georgia Lake,Mining & Metals,Mining & mineral development,ON,150 km NE of Thunder Bay,ANNOUNCED,249900000,REPORTED,20.0,15.0,REPORTED
d2815778-3d5a-56fc-a519-1447e2e6f79e,kearl-oil-sand-in-pit-tailings-project,Kearl Oil Sand In-Pit Tailings Project,Energy & Fuels,Energy infrastructure,AB,Wood Buffalo,CONSTRUCTION,750000000,REPORTED,95.0,15.0,REPORTED
d3313b57-a464-52c6-b0e9-aa7ced3e665a,black-point-aggregate-project,Black Point Aggregate Project,Mining & Metals,Mining & mineral development,NS,Guysborough County,ANNOUNCED,131570000,REPORTED,20.0,15.0,REPORTED
d34e43a8-0206-5cfb-b473-aa42fc64a307,biomass-project-anahim-lake,Biomass Project - Anahim Lake,Clean Energy & Grid,Bioenergy,BC,"Cariboo, Anahim Lake",ANNOUNCED,15000000,REPORTED,20.0,15.0,REPORTED
d3653066-17bb-5615-857f-ee484f0a326b,innisfail-waste-to-energy-project,Innisfail Waste to Energy Project,Clean Energy & Grid,Bioenergy,AB,Innisfail,ANNOUNCED,200000000,REPORTED,20.0,15.0,REPORTED
d3d90c21-0830-57e3-807d-9cb3e4b0f0ae,horne-5,Horne 5,Mining & Metals,Mining & mineral development,QC,Rouyn-Noranda,ANNOUNCED,1080000000,REPORTED,20.0,15.0,REPORTED
d4644ba5-253d-5648-bdaf-62792e268cf1,prairie-lithium-project,Prairie Lithium Project,Mining & Metals,Mining & mineral development,SK,40 km west of Estevan,CONSTRUCTION,454000000,REPORTED,95.0,15.0,REPORTED
d56dc44f-e348-5487-89c2-6ebd610208a2,kudz-ze-kayah,Kudz Ze Kayah,Mining & Metals,Mining & mineral development,YT,115 km southeast of Ross River,ANNOUNCED,647000000,REPORTED,20.0,15.0,REPORTED
d595fc98-1f68-58b0-a9b6-3a27568ae00d,groundhog-project-anthracite-coal-mine,Groundhog Project Anthracite Coal Mine,Mining & Metals,Mining & mineral development,BC,Smithers Area,ANNOUNCED,600000000,REPORTED,20.0,15.0,REPORTED
d5ccbcc3-28ae-5086-8a82-6845d5fd117f,redevelopment-of-the-calabogie-site,Redevelopment of the Calabogie site,Clean Energy & Grid,Hydro,ON,Greater Madawaska,CONSTRUCTION,137000000,REPORTED,95.0,15.0,REPORTED
d5e7f721-9190-5166-824b-cbdab3b8850a,port-alberni-lng-export-facility,Port Alberni LNG Export Facility,Energy & Fuels,Energy infrastructure,BC,Port Alberni,ANNOUNCED,1600000000,REPORTED,20.0,15.0,REPORTED
d860e6cb-48aa-5843-b762-729b9a1c095d,dolcy-solar-project,Dolcy Solar Project,Clean Energy & Grid,Solar,AB,Wainwright No. 61,ANNOUNCED,275000000,REPORTED,20.0,15.0,REPORTED
d92725a4-f6d1-5e8d-ac19-f78c6892fbac,taylor-wind-project,Taylor Wind Project,Clean Energy & Grid,Wind,BC,Taylor,ANNOUNCED,600000000,REPORTED,20.0,15.0,REPORTED
d93d6c9e-6d6a-51bb-813e-e51acfb5e774,saf-consortium,SAF Consortium,Clean Energy & Grid,Bioenergy,QC,Montreal,ANNOUNCED,200000000,REPORTED,20.0,15.0,REPORTED
d9775748-6c5b-5832-8e74-7d05a43430f2,creekside-solar-project-fortis-buford-538s-der-solar,Creekside Solar Project (Fortis Buford 538S DER Solar),Clean Energy & Grid,Solar,AB,Leduc County,ANNOUNCED,43000000,REPORTED,20.0,15.0,REPORTED
da523a49-e488-52ba-a452-f7c7a2a07042,tower-gold-formerly-garrison-golden-highway,Tower Gold (formerly Garrison/Golden Highway),Mining & Metals,Mining & mineral development,ON,110 km E of Timmins,ANNOUNCED,1627000000,REPORTED,20.0,15.0,REPORTED
dbecb1be-142d-5abd-9d10-43e8b035cac2,agrandissement-usine-d-ethanol-a-varennes,Agrandissement usine d'éthanol à Varennes,Clean Energy & Grid,Bioenergy,QC,Varennes,ANNOUNCED,120000000,REPORTED,20.0,15.0,REPORTED
dcb08744-11a0-53a2-9b26-d02dba66a1fb,modernisation-et-achats-de-nouveaux-equipements,Modernisation et achats de nouveaux équipements,Forestry & Bioeconomy,Forest products,QC,Thurso,CONSTRUCTION,30100000,REPORTED,95.0,15.0,REPORTED
dd31faa3-cc5b-58ea-b4e2-a136a338b643,spanish-mountain-copper-gold-mines,Spanish Mountain Copper-Gold Mines,Mining & Metals,Mining & mineral development,BC,Williams Lake,ANNOUNCED,1250000000,REPORTED,20.0,15.0,REPORTED
dd776523-8e35-5237-b0a8-51fbada09b89,premier-gold-project,Premier Gold Project,Mining & Metals,Mining & mineral development,BC,Stewart,ANNOUNCED,224000000,REPORTED,20.0,15.0,REPORTED
ded62853-3f02-5831-beb1-ab7c53ddb81c,onaping-depth,Onaping Depth,Mining & Metals,Mining & mineral development,ON,Sudbury,CONSTRUCTION,1300000000,REPORTED,95.0,15.0,REPORTED
df046466-747f-5069-adba-ff48bf9d6b3a,crawford-nickel-project,Crawford Nickel Project,Critical Minerals,Nickel-Cobalt Mine and Mill,ON,Approximately 42 km north of Timmins,PERMITTING,,UNKNOWN,72.5,30.0,VERIFIED
e0c5d893-5f93-5f60-a187-84caf7d69318,trail-road-bess,Trail Road BESS,Clean Energy & Grid,Energy Storage,ON,Ottawa,ANNOUNCED,350000000,REPORTED,20.0,15.0,REPORTED
e0f3dbe0-90b6-5ead-9582-e547d3bbc6cb,great-atlantic-salt-project,Great Atlantic Salt Project,Mining & Metals,Mining & mineral development,NL,St. Georges,ANNOUNCED,480000000,REPORTED,20.0,15.0,REPORTED
e188b0a8-c8bb-5c9a-8eeb-2045d2c0b39e,lakelse-geothermal-power-plant,Lakelse Geothermal Power Plant,Clean Energy & Grid,Bioenergy,BC,Terrace,ANNOUNCED,120000000,REPORTED,20.0,15.0,REPORTED
e1c6b853-70b8-5bad-963f-dcbb9eff5f07,saa-se-solar-beaver-creek,Saa Sè Solar Beaver Creek,Clean Energy & Grid,Solar,YT,Beaver Creek,CONSTRUCTION,19000000,REPORTED,95.0,15.0,REPORTED
e238c017-9a72-512f-8082-ae3e381b712d,wanipigow,Wanipigow,Mining & Metals,Mining & mineral development,MB,Wanipigow,ANNOUNCED,133699999,REPORTED,20.0,15.0,REPORTED
e35f3d8e-6701-5c09-a0aa-a88a6a5a58ce,the-elysis-joint-venture,The Elysis joint venture,Mining & Metals,Mining & mineral development,QC,Saguenay-Lac-Saint-Jean,ANNOUNCED,375000000,REPORTED,20.0,15.0,REPORTED
e39304e3-742b-5568-955d-d152754e1f7b,crevier,Crevier,Mining & Metals,Mining & mineral development,QC,Rivière-Mistassini,ANNOUNCED,330000000,REPORTED,20.0,15.0,REPORTED
e44c89a6-691e-50f9-8607-5763fa3962d1,conversion-de-l-usine-pour-production-de-biocharbon,Conversion de l'usine pour production de biocharbon,Forestry & Bioeconomy,Bioenergy,QC,Thurso (Gatineau),CONSTRUCTION,96000000,REPORTED,95.0,15.0,REPORTED
e67af3bd-2290-50da-93ce-34c7c1e24913,contrecoeur-port-terminal-expansion-project,Contrecœur Port Terminal Expansion Project,Transportation & Ports,Container Port Terminal,QC,"Contrecœur, approximately 40 km northeast of Montreal",UNKNOWN,,UNKNOWN,0.0,0.0,VERIFIED
e70785d9-2073-50f8-bbf8-8fc57d2d0915,hinton-pulp-mill-expansion,Hinton Pulp Mill Expansion,Forestry & Bioeconomy,Forest products,AB,Hinton,ANNOUNCED,584000000,REPORTED,20.0,15.0,REPORTED
e79ff054-1024-583c-bb29-03c553db9aa4,lynn-lake-gordon-site-maclellan-site,Lynn Lake (Gordon site + MacLellan Site),Mining & Metals,Mining & mineral development,MB,Lynn Lake (Gordon site),CONSTRUCTION,842400000,REPORTED,95.0,15.0,REPORTED
e7de4d81-00ea-5c52-b57c-94578c0cfc1e,prairie-creek,Prairie Creek,Mining & Metals,Mining & mineral development,NT,"Dehcho, 170 km of Fort Simpson",ANNOUNCED,474000000,REPORTED,20.0,15.0,REPORTED
e87204ea-7d42-5cbd-82ba-b8db1c3bb008,uatnan,Uatnan,Mining & Metals,Mining & mineral development,QC,Rivière-aux-Outardes,ANNOUNCED,1417000000,REPORTED,20.0,15.0,REPORTED
e8f95f0c-b898-5fda-b3f3-6c08d795fc6a,mill-modernization-and-upgrade,Mill modernization and upgrade,Forestry & Bioeconomy,Forest products,NB,Doaktown,CONSTRUCTION,35000000,REPORTED,95.0,15.0,REPORTED
e909b12c-38b9-5508-9c57-473f0873ed84,g-m-shrum-units-1-to-10-control-systems-upgrade-project,G.M. Shrum Units 1 to 10 Control Systems Upgrade Project,Energy & Fuels,Energy infrastructure,BC,Hudson Hope,CONSTRUCTION,75000000,REPORTED,95.0,15.0,REPORTED
e95a9386-5708-56e1-a83d-6821c71b3df3,aosp-jackpine,AOSP Jackpine,Energy & Fuels,Energy infrastructure,AB,Fort McMurray,ANNOUNCED,12000000000,REPORTED,20.0,15.0,REPORTED
e95ab221-be69-524b-aa96-9c94e2427bae,porcupine-complex-pamour,Porcupine Complex (Pamour),Mining & Metals,Mining & mineral development,ON,"8 km NE of South Porcupine, Ontario",ANNOUNCED,314200000,REPORTED,20.0,15.0,REPORTED
e9a2013d-705e-5733-91bc-c9cb0a401116,goreway-bess,Goreway BESS,Clean Energy & Grid,Energy Storage,ON,Brampton,ANNOUNCED,161000000,REPORTED,20.0,15.0,REPORTED
e9d522df-fcea-50c1-bc92-bab4060f6046,hagersville-battery-energy-storage-park,Hagersville Battery Energy Storage Park,Clean Energy & Grid,Energy Storage,ON,Hagersville,ANNOUNCED,538000000,REPORTED,20.0,15.0,REPORTED
e9d68d38-3c61-5cdd-bfd4-c2ea25ba4f99,star-orion-diamond-project,Star-Orion Diamond Project,Mining & Metals,Mining & mineral development,SK,Prince Albert,ANNOUNCED,1408770000,REPORTED,20.0,15.0,REPORTED
ea258753-f54b-5e4e-ab23-d408cea7f3ab,atlin-hydro-expansion-project,Atlin Hydro Expansion project,Clean Energy & Grid,Hydro,BC,Atlin,ANNOUNCED,315000000,REPORTED,20.0,15.0,REPORTED
eac95733-c0d1-5270-bc14-f76939da6552,tilbury-marine-jetty,Tilbury Marine Jetty,Energy & Fuels,Energy infrastructure,BC,Delta,ANNOUNCED,175000000,REPORTED,20.0,15.0,REPORTED
ebe34f57-da4e-54b5-9a25-e09164488433,goliath-complex,Goliath Complex,Mining & Metals,Mining & mineral development,ON,Dryden,ANNOUNCED,335000000,REPORTED,20.0,15.0,REPORTED
eed7b389-a493-57c1-8406-6985b0bc04b2,jonquiere-refinery,Jonquiere Refinery,Mining & Metals,Mining & mineral development,QC,Jonquiere,ANNOUNCED,1400000000,REPORTED,20.0,15.0,REPORTED
efc4cdb3-f702-53a7-b7d8-a9678a28e7d2,little-narrows-gypsum,Little Narrows Gypsum,Mining & Metals,Mining & mineral development,NS,Victoria County,ANNOUNCED,104000000,REPORTED,20.0,15.0,REPORTED
efdde755-3dae-5b3a-a79c-545f7cebdcbd,projets-d-investissements-2022-2026,Projets d'investissements 2022-2026,Forestry & Bioeconomy,Forest products,QC,Saint-Georges-de-Beauce,CONSTRUCTION,57100000,REPORTED,95.0,15.0,REPORTED
f02c7966-1b82-5312-9d94-e56137161e22,ksi-lisims-lng,Ksi Lisims LNG,Energy & Fuels,Energy infrastructure,BC,Nasoga Gulf,ANNOUNCED,10000000000,REPORTED,20.0,15.0,REPORTED
f03c6bd1-e2e3-5d81-95ea-2dcdcdc1f923,whabouchi,Whabouchi,Mining & Metals,Mining & mineral development,QC,Eeyou Istchee Baie-James,CONSTRUCTION,1268000000,REPORTED,95.0,15.0,REPORTED
f0bffd8c-ad09-54bb-8360-303ea6e16ff3,wicheeda,Wicheeda,Mining & Metals,Mining & mineral development,BC,McLeod Lake,ANNOUNCED,2017000000,REPORTED,20.0,15.0,REPORTED
f10c50b8-9079-5923-8544-a37338531692,apuiat-wind-farm,Apuiat Wind Farm,Clean Energy & Grid,Wind,QC,MRC de Sept-Rivières,CONSTRUCTION,608000000,REPORTED,95.0,15.0,REPORTED
f15218c2-3cce-5862-8b26-e28631d2b14b,moon-lake-solar-project,Moon Lake Solar Project,Clean Energy & Grid,Solar,AB,Parkland County,CONSTRUCTION,43000000,REPORTED,95.0,15.0,REPORTED
f2e308dd-888b-5652-9d5e-f4faf3b72ddc,lamaque-lower-triangle,Lamaque - Lower Triangle,Mining & Metals,Mining & mineral development,QC,Val-d'Or,ANNOUNCED,118400000,REPORTED,20.0,15.0,REPORTED
f38185b5-6de1-5eb3-bad5-e675d87d1673,blackgold-oil-sands-project,BlackGold Oil Sands Project,Energy & Fuels,Energy infrastructure,AB,Regional Municipality of Wood Buffalo (SE of Conklin),ANNOUNCED,900000000,REPORTED,20.0,15.0,REPORTED
f5c75191-01c6-5165-b2ef-987dae56ed22,skinners-pond-wind-energy-centre,Skinners Pond Wind Energy Centre,Clean Energy & Grid,Wind,PE,Sherbrooke; Tignish,ANNOUNCED,85000000,REPORTED,20.0,15.0,REPORTED
f5d0e196-6a85-54ba-92ba-cb1e533432ca,nilhts-i-ecoener-project,Nilhts'i Ecoener Project ,Clean Energy & Grid,Wind,BC,Hixon,ANNOUNCED,425000000,REPORTED,20.0,15.0,REPORTED
f5e46a7a-36d8-52c8-8969-120ceb974d10,brompton-paper-upgrade,Brompton paper upgrade,Forestry & Bioeconomy,Forest products,QC,Sherbrooke,CONSTRUCTION,397000000,REPORTED,95.0,15.0,REPORTED
f69542c3-7876-523c-8f87-37c22a89dc81,wasamac,Wasamac,Mining & Metals,Mining & mineral development,QC,Rouyn-Noranda,ANNOUNCED,533000000,REPORTED,20.0,15.0,REPORTED
f6ad3187-104b-5e10-b60d-4128fc88a1f5,pike-formely-kirby,Pike (Formely Kirby),Energy & Fuels,Energy infrastructure,AB,Lac la Biche County,CONSTRUCTION,7700000000,REPORTED,95.0,15.0,REPORTED
f6c26f85-1485-5aa2-bbbb-ded3db6c0841,mill-improvement,Mill improvement,Forestry & Bioeconomy,Forest products,BC,Castlegar,ANNOUNCED,35000000,REPORTED,20.0,15.0,REPORTED
f8c6b4e4-d251-543e-9114-c2f30792a44d,grassy-point-lng,Grassy Point LNG,Energy & Fuels,Energy infrastructure,NL,Grassy Point,ANNOUNCED,10000000000,REPORTED,20.0,15.0,REPORTED
fc504dfe-6485-5efc-9c4c-73b11dd0ea9f,lng-canada-phase-2,LNG Canada Phase 2,Energy & Fuels,Energy infrastructure,BC,Kitimat,ANNOUNCED,25000000000,REPORTED,20.0,15.0,REPORTED
fc8bb1b7-aaf3-5401-a3ec-9281d6fe2fe4,mayo-hydro-faciltity-upgrades,Mayo hydro faciltity upgrades,Clean Energy & Grid,Hydro,YT,Mayo,ANNOUNCED,200000000,REPORTED,20.0,15.0,REPORTED
fcdae9a0-0a74-5414-9b6b-d8401bfa4a26,lac-knife,Lac Knife,Mining & Metals,Mining & mineral development,QC,Rivière-Mouchalagane,ANNOUNCED,236500000,REPORTED,20.0,15.0,REPORTED
fd70adad-2f62-5b4b-a8ce-2032dd6a993a,enmax-substation-no-1,Enmax Substation No. 1,Energy & Fuels,Energy infrastructure,AB,Calgary,CONSTRUCTION,207000000,REPORTED,95.0,15.0,REPORTED
